source_id,doc_type,date,doc_url,name,zip_code,county,full_address,geometry
N1229,VN,2018-04-23,https://www.deq.state.mi.us/aps/downloads/SRN/N1229/N1229_VN_20180423.pdf,PRS MANUFACTURING CO,49504,KENT,"3745 DYKSTRA DR, WALKER, MI","[-85.76209860000002, 43.0217104]"
N7940,VN,2018-10-02,https://www.deq.state.mi.us/aps/downloads/SRN/N7940/N7940_VN_20181002.pdf,NORTH KENT SEWER AUTHORITY,49505,KENT,"4775 COIT AVE, GRAND RAPIDS, MI","[-85.6363563, 43.0497607]"
B7037,VN,2014-02-20,https://www.deq.state.mi.us/aps/downloads/SRN/B7037/B7037_VN_20140220.pdf,"SPECTRUM E-COAT, INC",49505,KENT,"700 WEALTHY SW, GRAND RAPIDS, MI","[-85.6847384, 42.9558165]"
B3718,VN,2018-08-29,https://www.deq.state.mi.us/aps/downloads/SRN/B3718/B3718_VN_20180829.pdf,UNIBAND USA,49505,KENT,"2555  OAK INDUSTRIAL DRIVE NE, GRAND RAPIDS, MI","[-85.6054175, 42.9752561]"
E6807,VN,2018-10-02,https://www.deq.state.mi.us/aps/downloads/SRN/E6807/E6807_VN_20181002.pdf,SPECTRUM HEALTH BLODGETT CAMPUS,49506,KENT,"1840 WEALTHY ST SE, GRAND RAPIDS, MI","[-85.62276899999999, 42.9537711]"
A2575,VN,2017-03-24,https://www.deq.state.mi.us/aps/downloads/SRN/A2575/A2575_VN_20170324.pdf,"ADVANCE PLATING & FINISHING, INC.",49507,KENT,"840 COTTAGE GROVE, GRAND RAPIDS, MI","[-85.64725419999999, 42.9349047]"
U411805361,VN,2018-08-02,https://www.deq.state.mi.us/aps/downloads/SRN/U411805361/U411805361_VN_20180802.pdf,JCJ PAINTING,49507,KENT,"1445 FULLER AVE SE, GRAND RAPIDS, MI","[-85.6390309, 42.9365964]"
N7565,VN,2015-02-27,https://www.deq.state.mi.us/aps/downloads/SRN/N7565/N7565_VN_20150227.pdf,SOLID SOLUTIONS INC.,49507,KENT,"1601 MADISON AVE, GRAND RAPIDS, MI","[-85.6600235, 42.9342431]"
B5236,VN,2014-06-10,https://www.deq.state.mi.us/aps/downloads/SRN/B5236/B5236_VN_20140610.pdf,STEELTECH LTD,49507,KENT,"1251 PHILLIPS SW, GRAND RAPIDS, MI","[-85.67418789999999, 42.938687]"
P0634,VN,2016-08-26,https://www.deq.state.mi.us/aps/downloads/SRN/P0634/P0634_VN_20160826.pdf,WORTHEN COATED FABRICS,49508,KENT,"1125 41ST STREET SE, GRAND RAPIDS, MI","[-85.638616, 42.8883287]"
P0634,VN,2017-06-09,https://www.deq.state.mi.us/aps/downloads/SRN/P0634/P0634_VN_20170609.pdf,WORTHEN COATED FABRICS,49508,KENT,"1125 41ST STREET SE, GRAND RAPIDS, MI","[-85.638616, 42.8883287]"
P0634,VN,2017-07-11,https://www.deq.state.mi.us/aps/downloads/SRN/P0634/P0634_VN_20170711.pdf,WORTHEN COATED FABRICS,49508,KENT,"1125 41ST STREET SE, GRAND RAPIDS, MI","[-85.638616, 42.8883287]"
P0634,VN,2017-12-20,https://www.deq.state.mi.us/aps/downloads/SRN/P0634/P0634_VN_20171220.pdf,WORTHEN COATED FABRICS,49508,KENT,"1125 41ST STREET SE, GRAND RAPIDS, MI","[-85.638616, 42.8883287]"
P0634,VN,2019-01-15,https://www.deq.state.mi.us/aps/downloads/SRN/P0634/P0634_VN_20190115.pdf,WORTHEN COATED FABRICS,49508,KENT,"1125 41ST STREET SE, GRAND RAPIDS, MI","[-85.638616, 42.8883287]"
P0634,VN,2021-08-10,https://www.deq.state.mi.us/aps/downloads/SRN/P0634/P0634_VN_20210810.pdf,WORTHEN COATED FABRICS,49508,KENT,"1125 41ST STREET SE, GRAND RAPIDS, MI","[-85.638616, 42.8883287]"
P0634,VN,2021-09-20,https://www.deq.state.mi.us/aps/downloads/SRN/P0634/P0634_VN_20210920.pdf,WORTHEN COATED FABRICS,49508,KENT,"1125 41ST STREET SE, GRAND RAPIDS, MI","[-85.638616, 42.8883287]"
N0677,VN,2014-01-15,https://www.deq.state.mi.us/aps/downloads/SRN/N0677/N0677_VN_20140115.pdf,STEELCASE INC.- KENTWOOD COMPLEX,49508,KENT,"5353  BROADMOOR AVENUE SE, KENTWOOD, MI","[-85.5531683, 42.8643782]"
N0677,VN,2021-08-06,https://www.deq.state.mi.us/aps/downloads/SRN/N0677/N0677_VN_20210806.pdf,STEELCASE INC.- KENTWOOD COMPLEX,49508,KENT,"5353  BROADMOOR AVENUE SE, KENTWOOD, MI","[-85.5531683, 42.8643782]"
P0916,VN,2018-05-09,https://www.deq.state.mi.us/aps/downloads/SRN/P0916/P0916_VN_20180509.pdf,"RAPID LINE, INC.",49509,KENT,"1475 GEZON PARKWAY SW, GRAND RAPIDS, MI","[-85.70053109999999, 42.8619436]"
N3554,VN,2020-03-06,https://www.deq.state.mi.us/aps/downloads/SRN/N3554/N3554_VN_20200306.pdf,RELIANCE FINISHING CO.,49509,KENT,"1236 JUDD ST. SW., GRAND RAPIDS, MI","[-85.70025059999999, 42.9408444]"
B1739,VN,2014-06-18,https://www.deq.state.mi.us/aps/downloads/SRN/B1739/B1739_VN_20140618.pdf,"RIETH-RILEY CONSTRUCTION CO., INC.",49509,KENT,"2020 CHICAGO DRIVE SW, GRAND RAPIDS, MI","[-85.715542, 42.9300039]"
B1739,VN,2015-05-26,https://www.deq.state.mi.us/aps/downloads/SRN/B1739/B1739_VN_20150526.PDF,"RIETH-RILEY CONSTRUCTION CO., INC.",49509,KENT,"2020 CHICAGO DRIVE SW, GRAND RAPIDS, MI","[-85.715542, 42.9300039]"
N2787,VN,2015-02-04,https://www.deq.state.mi.us/aps/downloads/SRN/N2787/N2787_VN_20150204.PDF,ELECTRO CHEMICAL FINISHING,49509,KENT,"2610 REMICO S W, WYOMING, MI","[-85.7290039, 42.9088941]"
N2787,VN,2015-12-02,https://www.deq.state.mi.us/aps/downloads/SRN/N2787/N2787_VN_20151202.PDF,ELECTRO CHEMICAL FINISHING,49509,KENT,"2610 REMICO S W, WYOMING, MI","[-85.7290039, 42.9088941]"
B8704,VN,2014-04-14,https://www.deq.state.mi.us/aps/downloads/SRN/B8704/B8704_VN_20140414.pdf,MICHIGAN TURKEY PRODUCERS CO-OP INC.,49509,KENT,"2140 CHICAGO DR, WYOMING, MI","[-85.7162912, 42.9300503]"
B8704,VN,2014-06-12,https://www.deq.state.mi.us/aps/downloads/SRN/B8704/B8704_VN_20140612.pdf,MICHIGAN TURKEY PRODUCERS CO-OP INC.,49509,KENT,"2140 CHICAGO DR, WYOMING, MI","[-85.7162912, 42.9300503]"
B8704,VN,2019-01-25,https://www.deq.state.mi.us/aps/downloads/SRN/B8704/B8704_VN_20190125.pdf,MICHIGAN TURKEY PRODUCERS CO-OP INC.,49509,KENT,"2140 CHICAGO DR, WYOMING, MI","[-85.7162912, 42.9300503]"
B4394,VN,2020-10-16,https://www.deq.state.mi.us/aps/downloads/SRN/B4394/B4394_VN_20201016.pdf,"BIMBO BAKERIES USA, INC.",49548,KENT,"210 28TH STREET, S.E., GRAND RAPIDS, MI","[-85.6624882, 42.91176830000001]"
N6638,VN,2014-10-03,https://www.deq.state.mi.us/aps/downloads/SRN/N6638/N6638_VN_20141003.PDF,HIGH GRADE MATERIALS CO INC,49316,KENT,"6869 EAST PARIS AVE  SE, DUTTON, MI","[-85.5679699, 42.8383926]"
B6196,VN,2018-09-07,https://www.deq.state.mi.us/aps/downloads/SRN/B6196/B6196_VN_20180907.pdf,ALLIED FINISHING INC,49512,KENT,"4100 BROADMOOR AVENUE SE, GRAND RAPIDS, MI","[-85.56841810000002, 42.8892957]"
P0384,VN,2015-07-16,https://www.deq.state.mi.us/aps/downloads/SRN/P0384/P0384_VN_20150716.PDF,AMERICAN RACK COMPANY,49512,KENT,"4910 KRAFT AVE SE, GRAND RAPIDS, MI","[-85.5276281, 42.8746692]"
P0384,VN,2016-01-06,https://www.deq.state.mi.us/aps/downloads/SRN/P0384/P0384_VN_20160106.PDF,AMERICAN RACK COMPANY,49512,KENT,"4910 KRAFT AVE SE, GRAND RAPIDS, MI","[-85.5276281, 42.8746692]"
P0384,VN,2016-02-22,https://www.deq.state.mi.us/aps/downloads/SRN/P0384/P0384_VN_20160222.pdf,AMERICAN RACK COMPANY,49512,KENT,"4910 KRAFT AVE SE, GRAND RAPIDS, MI","[-85.5276281, 42.8746692]"
P0384,VN,2017-03-03,https://www.deq.state.mi.us/aps/downloads/SRN/P0384/P0384_VN_20170303.pdf,AMERICAN RACK COMPANY,49512,KENT,"4910 KRAFT AVE SE, GRAND RAPIDS, MI","[-85.5276281, 42.8746692]"
P0182,VN,2016-09-30,https://www.deq.state.mi.us/aps/downloads/SRN/P0182/P0182_VN_20160930.pdf,CASCOAT,49512,KENT,"5037 FALCON VIEW DR SE, GRAND RAPIDS, MI","[-85.5509969, 42.872121]"
P0308,VN,2021-10-04,https://www.deq.state.mi.us/aps/downloads/SRN/P0308/P0308_VN_20211004.pdf,CORIUM INTERNATIONAL INC.,49512,KENT,"4558 50TH ST SE, GRAND RAPIDS, MI","[-85.55236409999999, 42.872402]"
B8606,VN,2014-09-10,https://www.deq.state.mi.us/aps/downloads/SRN/B8606/B8606_VN_20140910.PDF,DAVIDSON PLYFORMS INC,49512,KENT,"5505 33RD ST SE, GRAND RAPIDS, MI","[-85.5320935, 42.9047326]"
B8606,VN,2019-02-13,https://www.deq.state.mi.us/aps/downloads/SRN/B8606/B8606_VN_20190213.pdf,DAVIDSON PLYFORMS INC,49512,KENT,"5505 33RD ST SE, GRAND RAPIDS, MI","[-85.5320935, 42.9047326]"
N1786,VN,2015-07-17,https://www.deq.state.mi.us/aps/downloads/SRN/N1786/N1786_VN_20150717.PDF,KENDRICK PLASTICS,49512,KENT,"5050  KENDRICK ST SE, GRAND RAPIDS, MI","[-85.53949469999999, 42.8715982]"
N1786,VN,2019-04-12,https://www.deq.state.mi.us/aps/downloads/SRN/N1786/N1786_VN_20190412.pdf,KENDRICK PLASTICS,49512,KENT,"5050  KENDRICK ST SE, GRAND RAPIDS, MI","[-85.53949469999999, 42.8715982]"
N7645,VN,2021-07-15,https://www.deq.state.mi.us/aps/downloads/SRN/N7645/N7645_VN_20210715.pdf,LAKELAND MONROE GROUP - PLANT 2,49512,KENT,"5400 36TH ST SE, GRAND RAPIDS, MI","[-85.53370249999999, 42.8972012]"
P1003,VN,2019-03-22,https://www.deq.state.mi.us/aps/downloads/SRN/P1003/P1003_VN_20190322.pdf,OUR DAILY BREAD MINISTRIES,49512,KENT,"3000 KRAFT AVENUE SE, GRAND RAPIDS, MI","[-85.5272754, 42.9091159]"
P0110,VN,2017-07-11,https://www.deq.state.mi.us/aps/downloads/SRN/P0110/P0110_VN_20170711.pdf,ROSKAM BAKING COMPANY,49512,KENT,"2600 29TH ST. SE, GRAND RAPIDS, MI","[-85.602525, 42.9095814]"
N2829,VN,2018-12-12,https://www.deq.state.mi.us/aps/downloads/SRN/N2829/N2829_VN_20181212.pdf,SHERIDAN PUBLISHING GRAND RAPIDS,49512,KENT,"5100 33RD STREET SE, GRAND RAPIDS, MI","[-85.5414253, 42.9014508]"
N2829,VN,2020-03-13,https://www.deq.state.mi.us/aps/downloads/SRN/N2829/N2829_VN_20200313.pdf,SHERIDAN PUBLISHING GRAND RAPIDS,49512,KENT,"5100 33RD STREET SE, GRAND RAPIDS, MI","[-85.5414253, 42.9014508]"
P0618,VN,2017-07-11,https://www.deq.state.mi.us/aps/downloads/SRN/P0618/P0618_VN_20170711.pdf,SYSCO GRAND RAPIDS,49512,KENT,"3700 SYSCO COURT, GRAND RAPIDS, MI","[-85.53722429999999, 42.8952386]"
A2416,VN,2018-07-11,https://www.deq.state.mi.us/aps/downloads/SRN/A2416/A2416_VN_20180711.pdf,UFP TECHNOLOGIES,49512,KENT,"3831 PATTERSON SE, GRAND RAPIDS, MI","[-85.54995129999999, 42.8934278]"
N7771,VN,2020-07-31,https://www.deq.state.mi.us/aps/downloads/SRN/N7771/N7771_VN_20200731.pdf,ADVANCE PACKAGING CORPORATION,49512,KENT,"4459 40TH ST SE, KENTWOOD, MI","[-85.5544551, 42.8936025]"
N8194,VN,2016-10-05,https://www.deq.state.mi.us/aps/downloads/SRN/N8194/N8194_VN_20161005.pdf,CREATIVE MERCHANDISING SYSTEMS INC,49512,KENT,"4044 BROCKTON DR SE, KENTWOOD, MI","[-85.5597626, 42.8900103]"
N8194,VN,2021-09-09,https://www.deq.state.mi.us/aps/downloads/SRN/N8194/N8194_VN_20210909.pdf,CREATIVE MERCHANDISING SYSTEMS INC,49512,KENT,"4044 BROCKTON DR SE, KENTWOOD, MI","[-85.5597626, 42.8900103]"
N3044,VN,2017-02-03,https://www.deq.state.mi.us/aps/downloads/SRN/N3044/N3044_VN_20170203.pdf,EMERALD GRAPHICS INC,49512,KENT,"4949 GREENBROOKE DR SE, KENTWOOD, MI","[-85.5710192, 42.8734279]"
P0787,VN,2018-07-11,https://www.deq.state.mi.us/aps/downloads/SRN/P0787/P0787_VN_20180711.pdf,KERRY,49512,KENT,"4444 52ND STREET, KENTWOOD, MI","[-85.554372, 42.867159]"
P0787,VN,2018-08-07,https://www.deq.state.mi.us/aps/downloads/SRN/P0787/P0787_VN_20180807.pdf,KERRY,49512,KENT,"4444 52ND STREET, KENTWOOD, MI","[-85.554372, 42.867159]"
N2079,VN,2015-09-30,https://www.deq.state.mi.us/aps/downloads/SRN/N2079/N2079_VN_20150930.PDF,"LACKS ENTERPRISES, INC.",49512,KENT,"4375 52ND STREET SE, KENTWOOD, MI","[-85.55751099999999, 42.8707778]"
N2079,VN,2020-10-29,https://www.deq.state.mi.us/aps/downloads/SRN/N2079/N2079_VN_20201029.pdf,"LACKS ENTERPRISES, INC.",49512,KENT,"4375 52ND STREET SE, KENTWOOD, MI","[-85.55751099999999, 42.8707778]"
N2079,VN,2021-04-28,https://www.deq.state.mi.us/aps/downloads/SRN/N2079/N2079_VN_20210428.pdf,"LACKS ENTERPRISES, INC.",49512,KENT,"4375 52ND STREET SE, KENTWOOD, MI","[-85.55751099999999, 42.8707778]"
N2079,VN,2021-05-11,https://www.deq.state.mi.us/aps/downloads/SRN/N2079/N2079_VN_20210511.pdf,"LACKS ENTERPRISES, INC.",49512,KENT,"4375 52ND STREET SE, KENTWOOD, MI","[-85.55751099999999, 42.8707778]"
N2079,VN,2021-06-24,https://www.deq.state.mi.us/aps/downloads/SRN/N2079/N2079_VN_20210624.pdf,"LACKS ENTERPRISES, INC.",49512,KENT,"4375 52ND STREET SE, KENTWOOD, MI","[-85.55751099999999, 42.8707778]"
N0895,VN,2017-05-12,https://www.deq.state.mi.us/aps/downloads/SRN/N0895/N0895_VN_20170512.pdf,LACKS INDUSTRIES INC,49512,KENT,"4260 AIRLANE SE, KENTWOOD, MI","[-85.57457699999999, 42.886178]"
N0895,VN,2020-09-14,https://www.deq.state.mi.us/aps/downloads/SRN/N0895/N0895_VN_20200914.pdf,LACKS INDUSTRIES INC,49512,KENT,"4260 AIRLANE SE, KENTWOOD, MI","[-85.57457699999999, 42.886178]"
N0895,VN,2021-11-10,https://www.deq.state.mi.us/aps/downloads/SRN/N0895/N0895_VN_20211110.pdf,LACKS INDUSTRIES INC,49512,KENT,"4260 AIRLANE SE, KENTWOOD, MI","[-85.57457699999999, 42.886178]"
P0616,VN,2016-04-29,https://www.deq.state.mi.us/aps/downloads/SRN/P0616/P0616_VN_20160429.pdf,LAKELAND MONROE GROUP - PLANT 1,49512,KENT,"4490 44TH STREET SE, KENTWOOD, MI","[-85.55300749999999, 42.8794171]"
N7420,VN,2019-09-27,https://www.deq.state.mi.us/aps/downloads/SRN/N7420/N7420_VN_20190927.pdf,LELAND INTERNATIONAL,49512,KENT,"5695 EAGLE DRIVE SE, KENTWOOD, MI","[-85.52702459999999, 42.9014215]"
P0117,VN,2018-06-06,https://www.deq.state.mi.us/aps/downloads/SRN/P0117/P0117_VN_20180606.pdf,ROSKAM BAKING CO,49512,KENT,"5353 AND 5565 BROADMOOR, KENTWOOD, MI","[-85.5503943, 42.8596981]"
N1872,VN,2019-02-20,https://www.deq.state.mi.us/aps/downloads/SRN/N1872/N1872_VN_20190220.pdf,SOUTHERN LITHOPLATE INC.,49512,KENT,"4150 DANVERS COURT SE, KENTWOOD, MI","[-85.55340960000001, 42.8884728]"
N6097,VN,2019-08-01,https://www.deq.state.mi.us/aps/downloads/SRN/N6097/N6097_VN_20190801.pdf,"TABLETTING, INC.",49512,KENT,"4201 DANVERS COURT SE, KENTWOOD, MI","[-85.5525651, 42.8870348]"
P0809,VN,2017-04-06,https://www.deq.state.mi.us/aps/downloads/SRN/P0809/P0809_VN_20170406.pdf,THE SHACK HUNTING BLINDS,49512,KENT,"3415 ROGER B. CHAFFEE SUITE 207, KENTWOOD, MI","[-85.65661229999999, 42.9018844]"
P0809,VN,2017-06-08,https://www.deq.state.mi.us/aps/downloads/SRN/P0809/P0809_VN_20170608.pdf,THE SHACK HUNTING BLINDS,49512,KENT,"3415 ROGER B. CHAFFEE SUITE 207, KENTWOOD, MI","[-85.65661229999999, 42.9018844]"
N3078,VN,2016-06-15,https://www.deq.state.mi.us/aps/downloads/SRN/N3078/N3078_VN_20160615.pdf,MICHIGAN FOAM PRODUCTS LLC,49519,KENT,"1820 CHICAGO DR  SW, GRAND RAPIDS, MI","[-85.7114465, 42.9332176]"
N3078,VN,2018-03-22,https://www.deq.state.mi.us/aps/downloads/SRN/N3078/N3078_VN_20180322.pdf,MICHIGAN FOAM PRODUCTS LLC,49519,KENT,"1820 CHICAGO DR  SW, GRAND RAPIDS, MI","[-85.7114465, 42.9332176]"
N3078,VN,2018-05-16,https://www.deq.state.mi.us/aps/downloads/SRN/N3078/N3078_VN_20180516.pdf,MICHIGAN FOAM PRODUCTS LLC,49519,KENT,"1820 CHICAGO DR  SW, GRAND RAPIDS, MI","[-85.7114465, 42.9332176]"
N3078,VN,2020-04-30,https://www.deq.state.mi.us/aps/downloads/SRN/N3078/N3078_VN_20200430.pdf,MICHIGAN FOAM PRODUCTS LLC,49519,KENT,"1820 CHICAGO DR  SW, GRAND RAPIDS, MI","[-85.7114465, 42.9332176]"
N3078,VN,2020-08-13,https://www.deq.state.mi.us/aps/downloads/SRN/N3078/N3078_VN_20200813.pdf,MICHIGAN FOAM PRODUCTS LLC,49519,KENT,"1820 CHICAGO DR  SW, GRAND RAPIDS, MI","[-85.7114465, 42.9332176]"
B5578,VN,2015-01-08,https://www.deq.state.mi.us/aps/downloads/SRN/B5578/B5578_VN_20150108.PDF,LIGHT METALS CORP,49519,KENT,"2740 PRARIE ST SW, WYOMING, MI","[-85.7339334, 42.9060019]"
N7221,VN,2019-04-19,https://www.deq.state.mi.us/aps/downloads/SRN/N7221/N7221_VN_20190419.pdf,"R L ADAMS PLASTICS, INC.",49519,KENT,"5955 CROSSROADS COMMERCE, WYOMING, MI","[-85.70741699999999, 42.8562831]"
N7221,VN,2021-06-17,https://www.deq.state.mi.us/aps/downloads/SRN/N7221/N7221_VN_20210617.pdf,"R L ADAMS PLASTICS, INC.",49519,KENT,"5955 CROSSROADS COMMERCE, WYOMING, MI","[-85.70741699999999, 42.8562831]"
N7221,VN,2021-08-19,https://www.deq.state.mi.us/aps/downloads/SRN/N7221/N7221_VN_20210819.pdf,"R L ADAMS PLASTICS, INC.",49519,KENT,"5955 CROSSROADS COMMERCE, WYOMING, MI","[-85.70741699999999, 42.8562831]"
A2722,VN,2014-08-14,https://www.deq.state.mi.us/aps/downloads/SRN/A2722/A2722_VN_20140814.PDF,EXPERT COATING CO INC.,49534,KENT,"2855 MARLIN COURT NW, GRAND RAPIDS, MI","[-85.7527653, 43.0165531]"
A2722,VN,2019-11-22,https://www.deq.state.mi.us/aps/downloads/SRN/A2722/A2722_VN_20191122.pdf,EXPERT COATING CO INC.,49534,KENT,"2855 MARLIN COURT NW, GRAND RAPIDS, MI","[-85.7527653, 43.0165531]"
A2722,VN,2021-02-18,https://www.deq.state.mi.us/aps/downloads/SRN/A2722/A2722_VN_20210218.pdf,EXPERT COATING CO INC.,49534,KENT,"2855 MARLIN COURT NW, GRAND RAPIDS, MI","[-85.7527653, 43.0165531]"
B5918,VN,2017-08-31,https://www.deq.state.mi.us/aps/downloads/SRN/B5918/B5918_VN_20170831.pdf,H.B. FULLER CO.,49534,KENT,"2727  KINNEY AVE NW, GRAND RAPIDS, MI","[-85.76899139999999, 43.0147226]"
P0374,VN,2014-12-18,https://www.deq.state.mi.us/aps/downloads/SRN/P0374/P0374_VN_20141218.PDF,PLASAN CARBON COMPOSITES,49418,KENT,"3195 WILSON DRIVE, WALKER, MI","[-85.7873329, 43.0240219]"
P0374,VN,2015-09-03,https://www.deq.state.mi.us/aps/downloads/SRN/P0374/P0374_VN_20150903.PDF,PLASAN CARBON COMPOSITES,49418,KENT,"3195 WILSON DRIVE, WALKER, MI","[-85.7873329, 43.0240219]"
P0374,VN,2016-11-02,https://www.deq.state.mi.us/aps/downloads/SRN/P0374/P0374_VN_20161102.pdf,PLASAN CARBON COMPOSITES,49418,KENT,"3195 WILSON DRIVE, WALKER, MI","[-85.7873329, 43.0240219]"
B0333,VN,2021-09-30,https://www.deq.state.mi.us/aps/downloads/SRN/B0333/B0333_VN_20210930.pdf,IRWIN SEATING COMPANY,49544,KENT,"3251 FRUITRIDGE ROAD NW, GRAND RAPIDS, MI","[-85.7650625, 43.024169]"
P0605,VN,2016-07-27,https://www.deq.state.mi.us/aps/downloads/SRN/P0605/P0605_VN_20160727.pdf,"PREMIER FINISHING, INC.",49544,KENT,"3682 NORTHRIDGE AVENUE NW, SUITE 10, WALKER, MI","[-85.7680915, 43.0014133]"
P1229,VN,2021-10-21,https://www.deq.state.mi.us/aps/downloads/SRN/P1229/P1229_VN_20211021.pdf,GRSTRIPPING,49548,KENT,"3237 UNION AVENUE SE, WYOMING, MI","[-85.65235799999999, 42.9044572]"
P1155,VN,2020-08-21,https://www.deq.state.mi.us/aps/downloads/SRN/P1155/P1155_VN_20200821.pdf,IRON CITY ENTERPRISES,49546,MENOMINEE,"N2404 HIGHWAY US-41, MENOMINEE, MI","[-87.6093319, 45.19926969999999]"
N5296,VN,2017-12-07,https://www.deq.state.mi.us/aps/downloads/SRN/N5296/N5296_VN_20171207.pdf,ARVRON INC,49548,KENT,"4720 CLAY AVE SW, GRAND RAPIDS, MI","[-85.67639439999999, 42.8783608]"
N2525,VN,2014-05-02,https://www.deq.state.mi.us/aps/downloads/SRN/N2525/N2525_VN_20140502.pdf,BENTELER AUTOMOTIVE INCORPORATED,49548,KENT,"3721 HAGEN DR SE, GRAND RAPIDS, MI","[-85.6585788, 42.8957687]"
N2525,VN,2014-06-02,https://www.deq.state.mi.us/aps/downloads/SRN/N2525/N2525_VN_20140602.pdf,BENTELER AUTOMOTIVE INCORPORATED,49548,KENT,"3721 HAGEN DR SE, GRAND RAPIDS, MI","[-85.6585788, 42.8957687]"
N1825,VN,2018-02-06,https://www.deq.state.mi.us/aps/downloads/SRN/N1825/N1825_VN_20180206.pdf,"CASCADE DIE CASTING GROUP, INC / MID STATE DIV",49548,KENT,"7750 S DIVISION, GRAND RAPIDS, MI","[-85.662953, 42.8234581]"
N5877,VN,2020-02-12,https://www.deq.state.mi.us/aps/downloads/SRN/N5877/N5877_VN_20200212.pdf,GILMORE INC.,49548,KENT,"321 TERMINAL ST SW, GRAND RAPIDS, MI","[-85.6738268, 42.9153307]"
B1715,VN,2017-01-24,https://www.deq.state.mi.us/aps/downloads/SRN/B1715/B1715_VN_20170124.pdf,"INDUSTRIAL CONTAINER SERVICES - MI, LLC",49548,KENT,"4336 HANSEN ST SW, GRAND RAPIDS, MI","[-85.6753313, 42.8854057]"
B1715,VN,2020-08-31,https://www.deq.state.mi.us/aps/downloads/SRN/B1715/B1715_VN_20200831.pdf,"INDUSTRIAL CONTAINER SERVICES - MI, LLC",49548,KENT,"4336 HANSEN ST SW, GRAND RAPIDS, MI","[-85.6753313, 42.8854057]"
B1715,VN,2021-01-28,https://www.deq.state.mi.us/aps/downloads/SRN/B1715/B1715_VN_20210128.pdf,"INDUSTRIAL CONTAINER SERVICES - MI, LLC",49548,KENT,"4336 HANSEN ST SW, GRAND RAPIDS, MI","[-85.6753313, 42.8854057]"
B1715,VN,2021-02-11,https://www.deq.state.mi.us/aps/downloads/SRN/B1715/B1715_VN_20210211.pdf,"INDUSTRIAL CONTAINER SERVICES - MI, LLC",49548,KENT,"4336 HANSEN ST SW, GRAND RAPIDS, MI","[-85.6753313, 42.8854057]"
B8603,VN,2019-03-29,https://www.deq.state.mi.us/aps/downloads/SRN/B8603/B8603_VN_20190329.pdf,JELD-WEN INTERIOR DOOR - GRAND RAPIDS,49548,KENT,"4200 ROGER B CHAFFEE MEMORIAL BLVD., GRAND RAPIDS, MI","[-85.6507123, 42.8883302]"
B4395,VN,2020-04-30,https://www.deq.state.mi.us/aps/downloads/SRN/B4395/B4395_VN_20200430.pdf,KEEBLER CO,49548,KENT,"310 28TH ST SE, GRAND RAPIDS, MI","[-85.6601014, 42.9118482]"
P1208,VN,2021-07-27,https://www.deq.state.mi.us/aps/downloads/SRN/P1208/P1208_VN_20210727.pdf,STATE HEAT TREATING COMPANY,49548,KENT,"520 32ND STREET SE, GRAND RAPIDS, MI","[-85.65386629999999, 42.9054383]"
N3354,VN,2021-09-13,https://www.deq.state.mi.us/aps/downloads/SRN/N3354/N3354_VN_20210913.pdf,"SUSPA, INC",49548,KENT,"3970 ROGER B. CHAFFEE BLVD., GRAND RAPIDS, MI","[-85.651135, 42.8916111]"
N7534,VN,2021-06-28,https://www.deq.state.mi.us/aps/downloads/SRN/N7534/N7534_VN_20210628.pdf,WIL-KAST INC,49548,KENT,"8025 S DIVISION, GRAND RAPIDS, MI","[-85.6639562, 42.8185136]"
N6520,VN,2015-04-03,https://www.deq.state.mi.us/aps/downloads/SRN/N6520/N6520_VN_20150403.PDF,ELECTRO CHEMICAL FINISHING,49548,KENT,"379 44TH ST SW, WYOMING, MI","[-85.67438849999999, 42.8844395]"
N6520,VN,2018-08-15,https://www.deq.state.mi.us/aps/downloads/SRN/N6520/N6520_VN_20180815.pdf,ELECTRO CHEMICAL FINISHING,49548,KENT,"379 44TH ST SW, WYOMING, MI","[-85.67438849999999, 42.8844395]"
N2585,VN,2014-06-06,https://www.deq.state.mi.us/aps/downloads/SRN/N2585/N2585_VN_20140606.pdf,"A & K FINISHING, INC.",49512,KENT,"4175  DANVERS CT. SE, KENTWOOD, MI","[-85.5527662, 42.88738439999999]"
N5155,VN,2014-06-06,https://www.deq.state.mi.us/aps/downloads/SRN/N5155/N5155_VN_20140606.pdf,"A & K FINISHING, INC. - PLANT 2",49512,KENT,"4436  DONKER COURT SE, KENTWOOD, MI","[-85.556546, 42.88623949999999]"
N5155,VN,2020-08-25,https://www.deq.state.mi.us/aps/downloads/SRN/N5155/N5155_VN_20200825.pdf,"A & K FINISHING, INC. - PLANT 2",49512,KENT,"4436  DONKER COURT SE, KENTWOOD, MI","[-85.556546, 42.88623949999999]"
B4197,VN,2013-10-30,https://www.deq.state.mi.us/aps/downloads/SRN/B4197/B4197_VN_20131030.pdf,AAR MOBILITY SYSTEMS,49601,WEXFORD,"201  HAYNES ST., CADILLAC, MI","[-85.40740640000001, 44.2529856]"
B4197,VN,2014-09-16,https://www.deq.state.mi.us/aps/downloads/SRN/B4197/B4197_VN_20140916.pdf,AAR MOBILITY SYSTEMS,49601,WEXFORD,"201  HAYNES ST., CADILLAC, MI","[-85.40740640000001, 44.2529856]"
