source_id,doc_type,date,doc_url,id,name,zip_code,county,full_address,geometry
B7192,FCE,2021-09-29,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_FCE_20210929.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,RVN,2017-01-16,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_RVN_20170116.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,SAR,2014-08-19,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_SAR_20140819.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,SAR,2016-03-10,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_SAR_20160310.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,SAR,2016-06-21,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_SAR_20160621.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,SAR,2018-09-04,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_SAR_20180904.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,SAR,2021-05-25,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_SAR_20210525.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,SAR,2021-09-01,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_SAR_20210901.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,SAR,2021-09-23,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_SAR_20210923.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,TEST,2015-08-18,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_TEST_20150818.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,TEST,2017-05-31,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_TEST_20170531.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,TEST,2017-06-01,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_TEST_20170601.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,TEST,2017-08-22,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_TEST_20170822.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,TEST,2018-04-27,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_TEST_20180427.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,TEST,2020-05-05,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_TEST_20200505.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,TEST,2020-06-02,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_TEST_20200602.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,TEST,2020-07-28,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_TEST_20200728.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,TEST,2020-09-15,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_TEST_20200915.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
B7192,VN,2015-12-03,https://www.deq.state.mi.us/aps/downloads/SRN/B7192/B7192_VN_20151203.pdf,B7192,"VERSO QUINNESEC, LLC",49876,DICKINSON,"W-6791 US HIGHWAY 2, QUINNESEC, MI","[-87.95932959999999, 45.8022028]"
N3759,FCE,2015-09-29,https://www.deq.state.mi.us/aps/downloads/SRN/N3759/N3759_FCE_20150929.pdf,N3759,GREAT LAKES GAS TRANSMISSION STATION #9,49878,DELTA,"10888  T-65 PIPELINE RD, RAPID RIVER, MI","[-86.9618301, 45.9408482]"
N3759,FCE,2019-02-27,https://www.deq.state.mi.us/aps/downloads/SRN/N3759/N3759_FCE_20190227.pdf,N3759,GREAT LAKES GAS TRANSMISSION STATION #9,49878,DELTA,"10888  T-65 PIPELINE RD, RAPID RIVER, MI","[-86.9618301, 45.9408482]"
N3759,FCE,2020-10-29,https://www.deq.state.mi.us/aps/downloads/SRN/N3759/N3759_FCE_20201029.pdf,N3759,GREAT LAKES GAS TRANSMISSION STATION #9,49878,DELTA,"10888  T-65 PIPELINE RD, RAPID RIVER, MI","[-86.9618301, 45.9408482]"
N3759,SAR,2014-09-24,https://www.deq.state.mi.us/aps/downloads/SRN/N3759/N3759_SAR_20140924.pdf,N3759,GREAT LAKES GAS TRANSMISSION STATION #9,49878,DELTA,"10888  T-65 PIPELINE RD, RAPID RIVER, MI","[-86.9618301, 45.9408482]"
N3759,SAR,2015-07-30,https://www.deq.state.mi.us/aps/downloads/SRN/N3759/N3759_SAR_20150730.pdf,N3759,GREAT LAKES GAS TRANSMISSION STATION #9,49878,DELTA,"10888  T-65 PIPELINE RD, RAPID RIVER, MI","[-86.9618301, 45.9408482]"
N3759,SAR,2019-02-13,https://www.deq.state.mi.us/aps/downloads/SRN/N3759/N3759_SAR_20190213.pdf,N3759,GREAT LAKES GAS TRANSMISSION STATION #9,49878,DELTA,"10888  T-65 PIPELINE RD, RAPID RIVER, MI","[-86.9618301, 45.9408482]"
N3759,SAR,2020-10-29,https://www.deq.state.mi.us/aps/downloads/SRN/N3759/N3759_SAR_20201029.pdf,N3759,GREAT LAKES GAS TRANSMISSION STATION #9,49878,DELTA,"10888  T-65 PIPELINE RD, RAPID RIVER, MI","[-86.9618301, 45.9408482]"
N6220,SAR,2015-06-02,https://www.deq.state.mi.us/aps/downloads/SRN/N6220/N6220_SAR_20150602.pdf,N6220,PLAINS LPG SERVICES RAPID RIVER TERMINAL,49878,DELTA,"10955  US HWY 41, RAPID RIVER, MI","[-86.97236389999999, 45.9441431]"
M4229,SAR,2016-10-25,https://www.deq.state.mi.us/aps/downloads/SRN/M4229/M4229_SAR_20161025.pdf,M4229,MID PENINSULA SCHOOL,49880,DELTA,"5055 ST NICHOLAS 31ST ROAD, ROCK, MI","[-87.1144332, 45.9848976]"
N3763,SAR,2015-03-23,https://www.deq.state.mi.us/aps/downloads/SRN/N3763/N3763_SAR_20150323.pdf,N3763,U P FABRICATING CO INC,49880,DELTA,"3954 W MAPLE RIDGE RD, ROCK, MI","[-87.1582447, 46.0685549]"
N3763,SAR,2020-07-08,https://www.deq.state.mi.us/aps/downloads/SRN/N3763/N3763_SAR_20200708.pdf,N3763,U P FABRICATING CO INC,49880,DELTA,"3954 W MAPLE RIDGE RD, ROCK, MI","[-87.1582447, 46.0685549]"
N0625,SAR,2016-08-04,https://www.deq.state.mi.us/aps/downloads/SRN/N0625/N0625_SAR_20160804.pdf,N0625,ASPEN LUMBER CO,49881,DICKINSON,"W8798 BUSH LAKE ROAD, SAGOLA, MI","[-88.10714929999999, 46.0449343]"
N1315,FCE,2015-09-16,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_FCE_20150916.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,FCE,2017-08-29,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_FCE_20170829.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,FCE,2019-01-29,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_FCE_20190129.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,FCE,2021-03-17,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_FCE_20210317.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,SAR,2014-07-08,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_SAR_20140708.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,SAR,2015-09-16,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_SAR_20150916.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,SAR,2017-08-17,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_SAR_20170817.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,SAR,2019-01-15,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_SAR_20190115.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,SAR,2021-02-16,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_SAR_20210216.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,TEST,2014-07-08,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_TEST_20140708.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,TEST,2015-01-27,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_TEST_20150127.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,TEST,2016-06-28,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_TEST_20160628.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,TEST,2017-01-31,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_TEST_20170131.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,TEST,2017-06-20,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_TEST_20170620.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,TEST,2018-06-19,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_TEST_20180619.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N1315,TEST,2021-08-26,https://www.deq.state.mi.us/aps/downloads/SRN/N1315/N1315_TEST_20210826.pdf,N1315,LOUISIANA-PACIFIC CORP SAGOLA PLANT,49881,DICKINSON,"N8504  HIGHWAY M-95, SAGOLA, MI","[-88.0615116, 46.0384944]"
N6459,SAR,2014-07-17,https://www.deq.state.mi.us/aps/downloads/SRN/N6459/N6459_SAR_20140717.pdf,N6459,BIEHL EXCAVATING INC #162-98,49881,DICKINSON,"SW1/4 SW1/4 SEC. 27, SAGOLA TWP, MI","[-88.0764751, 46.0884475]"
P0760,SAR,2016-10-24,https://www.deq.state.mi.us/aps/downloads/SRN/P0760/P0760_SAR_20161024.pdf,P0760,STEPHENSON MARKETING ASSOCIATION,49887,MENOMINEE,"W505 SOUTH DRIVE, MENOMINEE, MI","[-87.6113464, 45.40986460000001]"
N7308,SAR,2014-05-14,https://www.deq.state.mi.us/aps/downloads/SRN/N7308/N7308_SAR_20140514.pdf,N7308,"STARSHIP ENTERPRISES, LLC",49892,DICKINSON,"1575 STURGEON MILL RD., VULCAN, MI","[-87.8395621, 45.77571630000001]"
N7308,SAR,2018-06-27,https://www.deq.state.mi.us/aps/downloads/SRN/N7308/N7308_SAR_20180627.pdf,N7308,"STARSHIP ENTERPRISES, LLC",49892,DICKINSON,"1575 STURGEON MILL RD., VULCAN, MI","[-87.8395621, 45.77571630000001]"
B1583,SAR,2018-07-19,https://www.deq.state.mi.us/aps/downloads/SRN/B1583/B1583_SAR_20180719.pdf,B1583,UNITED ABRASIVE INC,49892,DICKINSON,"19100 NORWAY, VULCAN, MI","[-87.9037364, 45.7869023]"
N8329,RVN,2020-08-25,https://www.deq.state.mi.us/aps/downloads/SRN/N8329/N8329_RVN_20200825.pdf,N8329,HAVELKA CONSTRUCTION,49893,MENOMINEE,"N4559 HIGHWAY US-41, WALLACE, MI","[-87.6206369, 45.2808854]"
N8329,RVN,2021-09-03,https://www.deq.state.mi.us/aps/downloads/SRN/N8329/N8329_RVN_20210903.pdf,N8329,HAVELKA CONSTRUCTION,49893,MENOMINEE,"N4559 HIGHWAY US-41, WALLACE, MI","[-87.6206369, 45.2808854]"
N8329,SAR,2020-07-29,https://www.deq.state.mi.us/aps/downloads/SRN/N8329/N8329_SAR_20200729.pdf,N8329,HAVELKA CONSTRUCTION,49893,MENOMINEE,"N4559 HIGHWAY US-41, WALLACE, MI","[-87.6206369, 45.2808854]"
N8329,VN,2020-08-05,https://www.deq.state.mi.us/aps/downloads/SRN/N8329/N8329_VN_20200805.pdf,N8329,HAVELKA CONSTRUCTION,49893,MENOMINEE,"N4559 HIGHWAY US-41, WALLACE, MI","[-87.6206369, 45.2808854]"
N8329,VN,2021-08-16,https://www.deq.state.mi.us/aps/downloads/SRN/N8329/N8329_VN_20210816.pdf,N8329,HAVELKA CONSTRUCTION,49893,MENOMINEE,"N4559 HIGHWAY US-41, WALLACE, MI","[-87.6206369, 45.2808854]"
N2967,RVN,2013-11-20,https://www.deq.state.mi.us/aps/downloads/SRN/N2967/N2967_RVN_20131120.pdf,N2967,E & LS RAILROAD,49894,DELTA,"1 LARKIN PLAZA, WELLS, MI","[-87.0680618, 45.7781791]"
N2967,SAR,2015-08-25,https://www.deq.state.mi.us/aps/downloads/SRN/N2967/N2967_SAR_20150825.pdf,N2967,E & LS RAILROAD,49894,DELTA,"1 LARKIN PLAZA, WELLS, MI","[-87.0680618, 45.7781791]"
N2967,VN,2013-11-12,https://www.deq.state.mi.us/aps/downloads/SRN/N2967/N2967_VN_20131112.pdf,N2967,E & LS RAILROAD,49894,DELTA,"1 LARKIN PLAZA, WELLS, MI","[-87.0680618, 45.7781791]"
N6034,ACO,2018-11-05,https://www.deq.state.mi.us/aps/downloads/SRN/N6034/N6034_ACO_20181105.pdf,N6034,WOOD ISLAND WASTE MANAGEMENT,49894,ALGER,"EAST 10081 STATE HIGHWAY M-28 EAST, WETMORE, MI","[-86.6139697, 46.3810012]"
N6034,ASBVN,2018-03-19,https://www.deq.state.mi.us/aps/downloads/SRN/N6034/N6034_ASBVN_20180319.pdf,N6034,WOOD ISLAND WASTE MANAGEMENT,49894,ALGER,"EAST 10081 STATE HIGHWAY M-28 EAST, WETMORE, MI","[-86.6139697, 46.3810012]"
N6034,ASBVN,2018-04-19,https://www.deq.state.mi.us/aps/downloads/SRN/N6034/N6034_ASBVN_20180419.pdf,N6034,WOOD ISLAND WASTE MANAGEMENT,49894,ALGER,"EAST 10081 STATE HIGHWAY M-28 EAST, WETMORE, MI","[-86.6139697, 46.3810012]"
N6034,ENFN,2018-06-13,https://www.deq.state.mi.us/aps/downloads/SRN/N6034/N6034_ENFN_20180613.pdf,N6034,WOOD ISLAND WASTE MANAGEMENT,49894,ALGER,"EAST 10081 STATE HIGHWAY M-28 EAST, WETMORE, MI","[-86.6139697, 46.3810012]"
N6034,SAR,2015-04-29,https://www.deq.state.mi.us/aps/downloads/SRN/N6034/N6034_SAR_20150429.pdf,N6034,WOOD ISLAND WASTE MANAGEMENT,49894,ALGER,"EAST 10081 STATE HIGHWAY M-28 EAST, WETMORE, MI","[-86.6139697, 46.3810012]"
N6034,SAR,2019-12-17,https://www.deq.state.mi.us/aps/downloads/SRN/N6034/N6034_SAR_20191217.pdf,N6034,WOOD ISLAND WASTE MANAGEMENT,49894,ALGER,"EAST 10081 STATE HIGHWAY M-28 EAST, WETMORE, MI","[-86.6139697, 46.3810012]"
N3948,SAR,2016-03-28,https://www.deq.state.mi.us/aps/downloads/SRN/N3948/N3948_SAR_20160328.pdf,N3948,GEROU EXCAVATING INC,49895,ALGER,"H13 AND M28, WETMORE, MI","[-86.6095248, 46.3814607]"
N0612,SAR,2018-02-22,https://www.deq.state.mi.us/aps/downloads/SRN/N0612/N0612_SAR_20180222.pdf,N0612,HIAWATHA LOG HOMES INC,49895,ALGER,"HWY M 28 E, WETMORE, MI","[-86.61725229999999, 46.38150479999999]"
B4204,SAR,2016-01-13,https://www.deq.state.mi.us/aps/downloads/SRN/B4204/B4204_SAR_20160113.pdf,B4204,U P FURNITURE INC,49896,MENOMINEE,"N14225  ROBINSON ROAD 553, WILSON, MI","[-87.3778268, 45.6264277]"
B7099,FCE,2018-03-15,https://www.deq.state.mi.us/aps/downloads/SRN/B7099/B7099_FCE_20180315.pdf,B7099,CONNOR AGA  SPORTS FLOORING LLC,49903,IRON,"251 INDUSTRIAL PARK RD, AMASA, MI","[-88.4113469, 46.2031141]"
B7099,FCE,2021-04-12,https://www.deq.state.mi.us/aps/downloads/SRN/B7099/B7099_FCE_20210412.pdf,B7099,CONNOR AGA  SPORTS FLOORING LLC,49903,IRON,"251 INDUSTRIAL PARK RD, AMASA, MI","[-88.4113469, 46.2031141]"
B7099,SAR,2018-03-14,https://www.deq.state.mi.us/aps/downloads/SRN/B7099/B7099_SAR_20180314.pdf,B7099,CONNOR AGA  SPORTS FLOORING LLC,49903,IRON,"251 INDUSTRIAL PARK RD, AMASA, MI","[-88.4113469, 46.2031141]"
B7099,SAR,2020-12-15,https://www.deq.state.mi.us/aps/downloads/SRN/B7099/B7099_SAR_20201215.pdf,B7099,CONNOR AGA  SPORTS FLOORING LLC,49903,IRON,"251 INDUSTRIAL PARK RD, AMASA, MI","[-88.4113469, 46.2031141]"
U072001641,RVN,2020-06-06,https://www.deq.state.mi.us/aps/downloads/SRN/U072001641/U072001641_RVN_20200606.pdf,U072001641,"JCS, INC.",49908,BARAGA,"435 N SUPERIOR AVE, BARAGA, MI","[-88.49003619999999, 46.7763993]"
N2351,SAR,2015-11-03,https://www.deq.state.mi.us/aps/downloads/SRN/N2351/N2351_SAR_20151103.pdf,N2351,KEN'S SERVICE,49908,BARAGA,"821 SUPERIOR AVENUE, BARAGA, MI","[-88.4941635, 46.7724675]"
N5709,SAR,2016-07-13,https://www.deq.state.mi.us/aps/downloads/SRN/N5709/N5709_SAR_20160713.pdf,N5709,MDNR LITIGATION UP DISTRICT,49908,BARAGA,"47 US 41 NORTH, BARAGA, MI","[-88.4534935, 47.2301209]"
N7789,SAR,2018-08-15,https://www.deq.state.mi.us/aps/downloads/SRN/N7789/N7789_SAR_20180815.pdf,N7789,NORTHERN PAINTING & COATINGS INC,49908,BARAGA,"615 S SUPERIOR AVE, BARAGA, MI","[-88.4918898, 46.7746661]"
N7959,RVN,2020-02-14,https://www.deq.state.mi.us/aps/downloads/SRN/N7959/N7959_RVN_20200214.pdf,N7959,PENINSULA POWDER COATING INC,49908,BARAGA,"128 HEMLOCK, BARAGA, MI","[-88.48212029999999, 46.7891608]"
N7959,SAR,2020-01-10,https://www.deq.state.mi.us/aps/downloads/SRN/N7959/N7959_SAR_20200110.pdf,N7959,PENINSULA POWDER COATING INC,49908,BARAGA,"128 HEMLOCK, BARAGA, MI","[-88.48212029999999, 46.7891608]"
N7959,SAR,2021-05-13,https://www.deq.state.mi.us/aps/downloads/SRN/N7959/N7959_SAR_20210513.pdf,N7959,PENINSULA POWDER COATING INC,49908,BARAGA,"128 HEMLOCK, BARAGA, MI","[-88.48212029999999, 46.7891608]"
N7959,VN,2020-01-27,https://www.deq.state.mi.us/aps/downloads/SRN/N7959/N7959_VN_20200127.pdf,N7959,PENINSULA POWDER COATING INC,49908,BARAGA,"128 HEMLOCK, BARAGA, MI","[-88.48212029999999, 46.7891608]"
N1393,SAR,2014-06-17,https://www.deq.state.mi.us/aps/downloads/SRN/N1393/N1393_SAR_20140617.pdf,N1393,BESSEMER PLYWOOD CORP,49911,GOGEBIC,"1000 YALE AVE, BESSEMER, MI","[-90.0671461, 46.4684491]"
N1393,SAR,2020-08-13,https://www.deq.state.mi.us/aps/downloads/SRN/N1393/N1393_SAR_20200813.pdf,N1393,BESSEMER PLYWOOD CORP,49911,GOGEBIC,"1000 YALE AVE, BESSEMER, MI","[-90.0671461, 46.4684491]"
M4156,SAR,2016-11-04,https://www.deq.state.mi.us/aps/downloads/SRN/M4156/M4156_SAR_20161104.pdf,M4156,GOGEBIC COUNTY ROAD COMMISSION,49911,GOGEBIC,"BLACK RIVER RD, BESSEMER, MI","[-90.0579049, 46.4919772]"
P0707,SAR,2016-12-13,https://www.deq.state.mi.us/aps/downloads/SRN/P0707/P0707_SAR_20161213.pdf,P0707,BEKKALAS DIESEL REPAIR,49913,HOUGHTON,"23862 ONECO ROAD, CALUMET, MI","[-88.49187180000001, 47.1894201]"
N2467,SAR,2017-12-11,https://www.deq.state.mi.us/aps/downloads/SRN/N2467/N2467_SAR_20171211.pdf,N2467,C L K PUBLIC SCHOOLS,49913,HOUGHTON,"MINE ST, CALUMET, MI","[-88.413327, 47.2656336]"
A1430,SAR,2017-11-13,https://www.deq.state.mi.us/aps/downloads/SRN/A1430/A1430_SAR_20171113.pdf,A1430,CALUMET ELECTRONICS CORP,49913,HOUGHTON,"25830 DEPOT STREET, CALUMET, MI","[-88.450153, 47.24056]"
N1812,SAR,2015-07-15,https://www.deq.state.mi.us/aps/downloads/SRN/N1812/N1812_SAR_20150715.pdf,N1812,"MICHCAN COPPER CO. LTD., FORMERLY KEWEENAW COPPER",49913,HOUGHTON,"ONE MILE NE OF CALUMET IN CALUMET TOWNSHIP, CALUMET, MI","[-88.45400599999999, 47.24659219999999]"
P1008,SAR,2021-02-10,https://www.deq.state.mi.us/aps/downloads/SRN/P1008/P1008_SAR_20210210.pdf,P1008,"OCUGLASS, LLC",49913,HOUGHTON,"51804 INDUSTRIAL DRIVE, CALUMET, MI","[-88.5080668, 47.1668223]"
N5079,SAR,2015-10-08,https://www.deq.state.mi.us/aps/downloads/SRN/N5079/N5079_SAR_20151008.pdf,N5079,OSCEOLA FIBERGLASS MFG INC,49913,HOUGHTON,"1800 TECUMSEH RD, CALUMET, MI","[-88.4798272, 47.2112154]"
D7348,SAR,2018-04-27,https://www.deq.state.mi.us/aps/downloads/SRN/D7348/D7348_SAR_20180427.pdf,D7348,ASPIRUS KEWEENAW HOSPITAL,49913,HOUGHTON,"205 OSCEOLA ST, LAURIUM, MI","[-88.4435429, 47.2387168]"
N0591,SAR,2018-06-29,https://www.deq.state.mi.us/aps/downloads/SRN/N0591/N0591_SAR_20180629.pdf,N0591,NORTHEASTERN PRODUCTS CORP,49915,IRON,"85 N BRADY AVE, CASPIAN, MI","[-88.6271089, 46.0660014]"
N1313,SAR,2016-04-06,https://www.deq.state.mi.us/aps/downloads/SRN/N1313/N1313_SAR_20160406.pdf,N1313,"CRYSTAL STEEL HOUSE, INC",49920,IRON,"23 SOUTH THIRD STREET, CRYSTAL FALLS, MI","[-88.33082639999999, 46.0959453]"
N1313,SAR,2018-05-02,https://www.deq.state.mi.us/aps/downloads/SRN/N1313/N1313_SAR_20180502.pdf,N1313,"CRYSTAL STEEL HOUSE, INC",49920,IRON,"23 SOUTH THIRD STREET, CRYSTAL FALLS, MI","[-88.33082639999999, 46.0959453]"
N3760,FCE,2016-12-02,https://www.deq.state.mi.us/aps/downloads/SRN/N3760/N3760_FCE_20161202.pdf,N3760,GREAT LAKES GAS TRANSMISSION STATION #8,49920,IRON,"151  OSS RD, CRYSTAL FALLS, MI","[-88.4663833, 46.0971304]"
N3760,FCE,2019-01-10,https://www.deq.state.mi.us/aps/downloads/SRN/N3760/N3760_FCE_20190110.pdf,N3760,GREAT LAKES GAS TRANSMISSION STATION #8,49920,IRON,"151  OSS RD, CRYSTAL FALLS, MI","[-88.4663833, 46.0971304]"
N3760,FCE,2020-12-21,https://www.deq.state.mi.us/aps/downloads/SRN/N3760/N3760_FCE_20201221.pdf,N3760,GREAT LAKES GAS TRANSMISSION STATION #8,49920,IRON,"151  OSS RD, CRYSTAL FALLS, MI","[-88.4663833, 46.0971304]"
N3760,SAR,2015-08-20,https://www.deq.state.mi.us/aps/downloads/SRN/N3760/N3760_SAR_20150820.pdf,N3760,GREAT LAKES GAS TRANSMISSION STATION #8,49920,IRON,"151  OSS RD, CRYSTAL FALLS, MI","[-88.4663833, 46.0971304]"
N3760,SAR,2016-12-02,https://www.deq.state.mi.us/aps/downloads/SRN/N3760/N3760_SAR_20161202.pdf,N3760,GREAT LAKES GAS TRANSMISSION STATION #8,49920,IRON,"151  OSS RD, CRYSTAL FALLS, MI","[-88.4663833, 46.0971304]"
N3760,SAR,2019-01-10,https://www.deq.state.mi.us/aps/downloads/SRN/N3760/N3760_SAR_20190110.pdf,N3760,GREAT LAKES GAS TRANSMISSION STATION #8,49920,IRON,"151  OSS RD, CRYSTAL FALLS, MI","[-88.4663833, 46.0971304]"
N3760,SAR,2020-12-21,https://www.deq.state.mi.us/aps/downloads/SRN/N3760/N3760_SAR_20201221.pdf,N3760,GREAT LAKES GAS TRANSMISSION STATION #8,49920,IRON,"151  OSS RD, CRYSTAL FALLS, MI","[-88.4663833, 46.0971304]"
